"number","width_m","POINT_X","POINT_Y","order","source"
1392,1.48,-96.561363,39.093869,3,"Konza: Headwaters"
1393,1.35,-96.56138162,39.09389612,3,"Konza: Headwaters"
1394,2.03,-96.56141191,39.09390969,3,"Konza: Headwaters"
1395,2.07,-96.56144454,39.09391777,3,"Konza: Headwaters"
1396,1.57,-96.56147491,39.09393089,3,"Konza: Headwaters"
1397,1.46,-96.56150687,39.0939253,3,"Konza: Headwaters"
1398,2.21,-96.56153861,39.09391423,3,"Konza: Headwaters"
1399,1.14,-96.56156823,39.09389977,3,"Konza: Headwaters"
1400,0.91,-96.56156669,39.09387245,3,"Konza: Headwaters"
1401,0.69,-96.56158243,39.093857,3,"Konza: Headwaters"
1402,2.06,-96.56166974,39.09389367,4,"Konza: Headwaters"
1403,1.25,-96.56172482,39.093922,4,"Konza: Headwaters"
1404,1.33,-96.56178339,39.09390631,4,"Konza: Headwaters"
1405,1.41,-96.5618448,39.09390015,4,"Konza: Headwaters"
1406,2.08,-96.56190656,39.09389284,4,"Konza: Headwaters"
1407,1.72,-96.56196808,39.09388326,4,"Konza: Headwaters"
1408,1.04,-96.56202988,39.09387666,4,"Konza: Headwaters"
1409,2.4,-96.56207952,39.09391176,4,"Konza: Headwaters"
1410,0.6,-96.56212277,39.09395623,4,"Konza: Headwaters"
1411,1.72,-96.56217555,39.09393268,4,"Konza: Headwaters"
1412,2.02,-96.56222295,39.09394972,4,"Konza: Headwaters"
1413,2.23,-96.56227729,39.09396,4,"Konza: Headwaters"
1414,1.67,-96.56233693,39.09394647,4,"Konza: Headwaters"
1415,0.93,-96.56239866,39.09394687,4,"Konza: Headwaters"
1416,1.16,-96.56245882,39.09395912,4,"Konza: Headwaters"
1417,2.15,-96.56252097,39.09396,4,"Konza: Headwaters"
1418,1.79,-96.56258238,39.09395124,4,"Konza: Headwaters"
1419,1.51,-96.56264378,39.09394886,4,"Konza: Headwaters"
1420,1.02,-96.56270578,39.09395419,4,"Konza: Headwaters"
1421,1.85,-96.562766,39.093948,4,"Konza: Headwaters"
1422,2.13,-96.56282826,39.093948,4,"Konza: Headwaters"
1423,2.24,-96.56288939,39.09395539,4,"Konza: Headwaters"
1424,1.05,-96.56294866,39.09396324,4,"Konza: Headwaters"
1425,1.84,-96.56301016,39.09395354,4,"Konza: Headwaters"
1426,1.12,-96.56307044,39.09394157,4,"Konza: Headwaters"
1427,1.19,-96.56312828,39.09393206,4,"Konza: Headwaters"
1428,1.48,-96.56318798,39.09391911,4,"Konza: Headwaters"
1429,0.82,-96.56324966,39.0939107,4,"Konza: Headwaters"
1430,1.06,-96.56330018,39.09392862,4,"Konza: Headwaters"
1431,2.53,-96.56334988,39.09389479,4,"Konza: Headwaters"
1432,1.25,-96.56341047,39.09388364,4,"Konza: Headwaters"
1433,0.84,-96.56345979,39.09386778,4,"Konza: Headwaters"
1434,0.62,-96.56352201,39.09386543,4,"Konza: Headwaters"
1435,3.15,-96.56358246,39.09385485,4,"Konza: Headwaters"
1436,3.25,-96.56364129,39.09383484,4,"Konza: Headwaters"
1437,1.63,-96.56370237,39.09382456,4,"Konza: Headwaters"
1438,1.86,-96.56376454,39.09382111,4,"Konza: Headwaters"
1439,1.15,-96.56382668,39.09381705,4,"Konza: Headwaters"
1440,2.51,-96.56388832,39.093818,4,"Konza: Headwaters"
1441,1.92,-96.56395035,39.09381712,4,"Konza: Headwaters"
1442,0.71,-96.56401082,39.09381363,4,"Konza: Headwaters"
1443,1.43,-96.5640701,39.09382728,4,"Konza: Headwaters"
1444,0.36,-96.56413103,39.09384011,4,"Konza: Headwaters"
1445,0.72,-96.56419189,39.09385328,4,"Konza: Headwaters"
1446,1.59,-96.56425155,39.09387087,4,"Konza: Headwaters"
1447,1.96,-96.56431274,39.09388219,4,"Konza: Headwaters"
1448,1.16,-96.56437178,39.09390159,4,"Konza: Headwaters"
1449,1.89,-96.56443143,39.09390133,4,"Konza: Headwaters"
1450,1.1,-96.564461,39.09384959,4,"Konza: Headwaters"
1451,0.73,-96.5645151,39.09382002,4,"Konza: Headwaters"
1452,1.95,-96.56457579,39.09380615,4,"Konza: Headwaters"
1453,2.07,-96.56463475,39.09378727,4,"Konza: Headwaters"
1454,0.79,-96.56469322,39.09376655,4,"Konza: Headwaters"
1455,1.26,-96.56475226,39.09374747,4,"Konza: Headwaters"
1456,0.92,-96.56481168,39.09373902,4,"Konza: Headwaters"
1457,1.49,-96.56487342,39.09374709,4,"Konza: Headwaters"
1458,2.73,-96.56492898,39.09373831,4,"Konza: Headwaters"
1459,1.37,-96.56499074,39.09374391,4,"Konza: Headwaters"
1460,0.27,-96.56504869,39.09376391,4,"Konza: Headwaters"
1461,1.25,-96.56510432,39.09378211,4,"Konza: Headwaters"
1462,1.72,-96.56516235,39.093784,4,"Konza: Headwaters"
1463,1.89,-96.56522407,39.09379103,4,"Konza: Headwaters"
1464,1.84,-96.56528434,39.09378718,4,"Konza: Headwaters"
1465,1.23,-96.56534504,39.09378111,4,"Konza: Headwaters"
1466,1.82,-96.56540678,39.09377303,4,"Konza: Headwaters"
1467,1.93,-96.56546345,39.0937519,4,"Konza: Headwaters"
1468,1.61,-96.56552437,39.09374327,4,"Konza: Headwaters"
1469,3.12,-96.56558611,39.09373656,4,"Konza: Headwaters"
1470,2.63,-96.56564803,39.09373041,4,"Konza: Headwaters"
1471,2.62,-96.56570753,39.09371369,4,"Konza: Headwaters"
1472,2.94,-96.56576607,39.09369262,4,"Konza: Headwaters"
1473,2.74,-96.56582265,39.09366824,4,"Konza: Headwaters"
1474,2.26,-96.56587903,39.09364335,4,"Konza: Headwaters"
1475,2.43,-96.5659348,39.09361578,4,"Konza: Headwaters"
1476,3.77,-96.56599062,39.09358819,4,"Konza: Headwaters"
1477,3.11,-96.56604772,39.09356383,4,"Konza: Headwaters"
1478,4,-96.56610636,39.09357504,4,"Konza: Headwaters"
1479,4.42,-96.56616273,39.09360137,4,"Konza: Headwaters"
1480,4.74,-96.56620828,39.09364328,4,"Konza: Headwaters"
1481,4.04,-96.56624019,39.09369605,4,"Konza: Headwaters"
1482,2.68,-96.56626332,39.09375382,4,"Konza: Headwaters"
1483,1.31,-96.56629889,39.09380289,4,"Konza: Headwaters"
1484,2.62,-96.56635771,39.09381589,4,"Konza: Headwaters"
1485,1.43,-96.5664179,39.09380344,4,"Konza: Headwaters"
1486,1.56,-96.56646412,39.09376174,4,"Konza: Headwaters"
1487,6.49,-96.56651292,39.09372307,4,"Konza: Headwaters"
1488,4.63,-96.56654464,39.09367022,4,"Konza: Headwaters"
1489,2.21,-96.56659873,39.09364373,4,"Konza: Headwaters"
1490,2.93,-96.56665047,39.0936172,4,"Konza: Headwaters"
1491,1.43,-96.56670967,39.09359816,4,"Konza: Headwaters"
1492,1.93,-96.5667658,39.09358788,4,"Konza: Headwaters"
1493,2.81,-96.56682495,39.09357899,4,"Konza: Headwaters"
1494,1.26,-96.56688694,39.09358449,4,"Konza: Headwaters"
1495,2.58,-96.56694809,39.09359511,4,"Konza: Headwaters"
1496,2.83,-96.56056924,39.0840836,1,"Konza: Headwaters"
1497,2.89,-96.56059852,39.08413081,1,"Konza: Headwaters"
1498,3.89,-96.560623,39.08417962,1,"Konza: Headwaters"
1499,4.28,-96.560616,39.08423374,1,"Konza: Headwaters"
1500,4.69392,-96.56063298,39.08428519,1,"Konza: Headwaters"
1501,2.68224,-96.56067613,39.08431569,1,"Konza: Headwaters"
1502,1.24968,-96.56072175,39.08434685,1,"Konza: Headwaters"
1503,1.9812,-96.56076554,39.08437638,1,"Konza: Headwaters"
1504,2.1336,-96.56080143,39.08441454,1,"Konza: Headwaters"
1505,0.88392,-96.56083003,39.08445591,1,"Konza: Headwaters"
1506,1.64592,-96.5608803,39.08447399,1,"Konza: Headwaters"
1507,1.0668,-96.56093241,39.08448721,1,"Konza: Headwaters"
1508,1.31064,-96.56095741,39.08453146,1,"Konza: Headwaters"
1509,2.83464,-96.5609998,39.08456757,1,"Konza: Headwaters"
1510,1.31064,-96.56103611,39.08460966,1,"Konza: Headwaters"
1511,2.11,-96.56105718,39.08466055,1,"Konza: Headwaters"
1512,2.10312,-96.56108473,39.08470465,1,"Konza: Headwaters"
1513,1.99,-96.56112278,39.0847435,1,"Konza: Headwaters"
1514,3.5052,-96.56115293,39.08478995,1,"Konza: Headwaters"
1515,2.80416,-96.56120031,39.0848075,1,"Konza: Headwaters"
1516,4.20624,-96.56124382,39.08484172,1,"Konza: Headwaters"
1517,3.84048,-96.561264,39.08488975,1,"Konza: Headwaters"
1518,3.71856,-96.56126925,39.08494325,1,"Konza: Headwaters"
1519,3.44424,-96.56130342,39.08498617,1,"Konza: Headwaters"
1520,1.95072,-96.56134642,39.08502084,1,"Konza: Headwaters"
1521,2.37744,-96.56139086,39.08504891,1,"Konza: Headwaters"
1522,1.32,-96.56143069,39.08508503,1,"Konza: Headwaters"
1523,1.22,-96.56146989,39.085121,1,"Konza: Headwaters"
1524,1.19,-96.56150703,39.08516147,1,"Konza: Headwaters"
1525,2.46888,-96.56153988,39.08519536,1,"Konza: Headwaters"
1526,2.7432,-96.56158328,39.08521177,1,"Konza: Headwaters"
1527,1.6,-96.56162842,39.08523019,1,"Konza: Headwaters"
1528,3.26136,-96.56165269,39.08527747,1,"Konza: Headwaters"
1529,2.4384,-96.56166896,39.08532821,1,"Konza: Headwaters"
1530,1.61544,-96.56167361,39.08537594,1,"Konza: Headwaters"
1531,2.5908,-96.561676,39.08542797,1,"Konza: Headwaters"
1532,3.07848,-96.5616715,39.08548218,1,"Konza: Headwaters"
1533,2.40792,-96.56163285,39.0855203,1,"Konza: Headwaters"
1534,2.01168,-96.56162419,39.08557174,1,"Konza: Headwaters"
1535,2.7432,-96.56167478,39.08559365,1,"Konza: Headwaters"
1536,4.17576,-96.56168527,39.08564019,1,"Konza: Headwaters"
1537,0.48,-96.56169166,39.0856949,1,"Konza: Headwaters"
1538,2.56032,-96.56169827,39.08574563,1,"Konza: Headwaters"
1539,2.8956,-96.561691,39.08579913,1,"Konza: Headwaters"
1540,1.85928,-96.56169101,39.08585001,1,"Konza: Headwaters"
1541,2.8956,-96.56171608,39.08589254,1,"Konza: Headwaters"
1542,2.62128,-96.56174261,39.08593731,1,"Konza: Headwaters"
1543,2.92608,-96.56176979,39.08598349,1,"Konza: Headwaters"
1544,6.52272,-96.56180489,39.08602394,1,"Konza: Headwaters"
1545,0.2,-96.561844,39.08606111,1,"Konza: Headwaters"
1546,0.18,-96.56182627,39.08611099,1,"Konza: Headwaters"
1547,0.41,-96.559967,39.084961,1,"Konza: Headwaters"
1548,0.44,-96.55998448,39.08501313,1,"Konza: Headwaters"
1549,0.49,-96.56002142,39.08504998,1,"Konza: Headwaters"
1550,0.37,-96.56005837,39.08508669,1,"Konza: Headwaters"
1551,0.26,-96.5600919,39.08512899,1,"Konza: Headwaters"
1552,0.73,-96.56013409,39.08516393,1,"Konza: Headwaters"
1553,0.63,-96.56018225,39.08519042,1,"Konza: Headwaters"
1554,1.07,-96.56022686,39.08522188,1,"Konza: Headwaters"
1555,0.49,-96.56026308,39.08526336,1,"Konza: Headwaters"
1556,0.66,-96.56030494,39.08529894,1,"Konza: Headwaters"
1557,0.57,-96.56034937,39.08533137,1,"Konza: Headwaters"
1558,0.46,-96.56039065,39.08536398,1,"Konza: Headwaters"
1559,1.18,-96.56043026,39.08539943,1,"Konza: Headwaters"
1560,0.36,-96.56047603,39.08542906,1,"Konza: Headwaters"
1561,0.55,-96.5605172,39.08546492,1,"Konza: Headwaters"
1562,0.55,-96.56056026,39.08549817,1,"Konza: Headwaters"
1563,1.4,-96.56060805,39.08552205,1,"Konza: Headwaters"
1564,0.87,-96.56064936,39.0855473,1,"Konza: Headwaters"
1565,0.48,-96.5606879,39.08558586,1,"Konza: Headwaters"
1566,0.98,-96.56071903,39.08562903,1,"Konza: Headwaters"
1567,0.69,-96.56076355,39.08566033,1,"Konza: Headwaters"
1568,0.29,-96.56081009,39.08568688,1,"Konza: Headwaters"
1570,0.54,-96.56088282,39.08573917,1,"Konza: Headwaters"
1571,1.09,-96.56091238,39.08578005,1,"Konza: Headwaters"
1572,1.11,-96.56096244,39.08579375,1,"Konza: Headwaters"
1573,0.33,-96.56101403,39.0858129,1,"Konza: Headwaters"
1574,0.69,-96.56105595,39.08584795,1,"Konza: Headwaters"
1575,0.26,-96.56109032,39.08588602,1,"Konza: Headwaters"
1576,0.96,-96.56112695,39.08592319,1,"Konza: Headwaters"
1577,0.46,-96.56116802,39.08595764,1,"Konza: Headwaters"
1578,0.57,-96.56121268,39.085972,1,"Konza: Headwaters"
1579,0.39,-96.56125266,39.08600666,1,"Konza: Headwaters"
1580,0.32,-96.56127554,39.08604589,1,"Konza: Headwaters"
1581,0.46,-96.56132851,39.08604512,1,"Konza: Headwaters"
1582,0.26,-96.56137602,39.08601971,1,"Konza: Headwaters"
1583,0.3,-96.56141416,39.085995,1,"Konza: Headwaters"
1584,0.9,-96.56145613,39.0860292,1,"Konza: Headwaters"
1585,1.03,-96.56150986,39.086037,1,"Konza: Headwaters"
1586,0.82,-96.56156379,39.08603932,1,"Konza: Headwaters"
1587,0.85,-96.561607,39.08606692,1,"Konza: Headwaters"
1588,0.28,-96.56164184,39.08610584,1,"Konza: Headwaters"
1589,0.77,-96.56169042,39.0861279,1,"Konza: Headwaters"
1590,0.14,-96.56174357,39.08614,1,"Konza: Headwaters"
1591,1.24,-96.56179708,39.08614791,1,"Konza: Headwaters"
1592,0.38,-96.561852,39.086151,1,"Konza: Headwaters"
1593,0.86,-96.56190312,39.08615,2,"Konza: Headwaters"
1594,0.4,-96.56190694,39.08620234,2,"Konza: Headwaters"
1596,0.45,-96.56188898,39.08630575,2,"Konza: Headwaters"
1597,0.24,-96.5619037,39.08635799,2,"Konza: Headwaters"
1598,0.25,-96.56192499,39.08640698,2,"Konza: Headwaters"
1599,0.56,-96.56194712,39.08645272,2,"Konza: Headwaters"
1601,0.16,-96.5619342,39.0865338,2,"Konza: Headwaters"
1602,0.37,-96.56193419,39.08658026,2,"Konza: Headwaters"
1603,0.32,-96.56195212,39.08663038,2,"Konza: Headwaters"
1604,0.47,-96.561363,39.086658,1,"Konza: Headwaters"
1605,0.21,-96.56142623,39.08667,1,"Konza: Headwaters"
1606,0.3,-96.56149199,39.086666,1,"Konza: Headwaters"
1607,0.19,-96.56155237,39.08667829,1,"Konza: Headwaters"
1608,0.5,-96.56161425,39.086658,1,"Konza: Headwaters"
1609,0.2,-96.56167848,39.0866555,1,"Konza: Headwaters"
1610,0.37,-96.56173654,39.08668091,1,"Konza: Headwaters"
1611,0.33,-96.56180086,39.08668229,1,"Konza: Headwaters"
1612,0.87,-96.56186482,39.08668966,1,"Konza: Headwaters"
1613,0.42,-96.56192627,39.086689,1,"Konza: Headwaters"
1614,0.8,-96.561989,39.08667,2,"Konza: Headwaters"
1615,0.18,-96.56200813,39.0867016,2,"Konza: Headwaters"
1616,0.31,-96.56201957,39.08673606,2,"Konza: Headwaters"
1617,0.4,-96.562042,39.08675908,2,"Konza: Headwaters"
1618,0.2,-96.562042,39.08679603,2,"Konza: Headwaters"
1619,0.24,-96.562035,39.08683034,2,"Konza: Headwaters"
1620,0.21,-96.56205799,39.08685699,2,"Konza: Headwaters"
1621,0.38,-96.5620857,39.08688135,2,"Konza: Headwaters"
1622,0.5,-96.56211048,39.08690788,2,"Konza: Headwaters"
1623,1.09,-96.56213902,39.08693102,2,"Konza: Headwaters"
1624,0.24,-96.56216692,39.08695515,2,"Konza: Headwaters"
1625,0.47,-96.56219632,39.08697749,2,"Konza: Headwaters"
1626,0.16,-96.56222434,39.08700134,2,"Konza: Headwaters"
1627,0.41,-96.56221957,39.08703469,2,"Konza: Headwaters"
1628,0.28,-96.56224538,39.08705851,2,"Konza: Headwaters"
1629,0.4,-96.56227045,39.08708545,2,"Konza: Headwaters"
1630,0.42,-96.562293,39.0871147,2,"Konza: Headwaters"
1631,0.65,-96.56231993,39.0871369,2,"Konza: Headwaters"
1632,0.39,-96.56235627,39.08714344,2,"Konza: Headwaters"
1633,0.47,-96.56237127,39.0871632,2,"Konza: Headwaters"
1635,0.68,-96.56233398,39.08722328,2,"Konza: Headwaters"
1636,0.62,-96.56234664,39.08725627,2,"Konza: Headwaters"
1637,0.25,-96.56238238,39.08725786,2,"Konza: Headwaters"
1638,0.38,-96.56241885,39.08725197,2,"Konza: Headwaters"
1639,0.33,-96.56245164,39.08725728,2,"Konza: Headwaters"
1640,0.5,-96.56246595,39.08729127,2,"Konza: Headwaters"
1641,0.31,-96.562469,39.08732763,2,"Konza: Headwaters"
1642,0.31,-96.56246865,39.08736445,2,"Konza: Headwaters"
1643,0.46,-96.56245778,39.08739575,2,"Konza: Headwaters"
1644,0.43,-96.562477,39.0874251,2,"Konza: Headwaters"
1646,0.72,-96.562492,39.08749348,2,"Konza: Headwaters"
1647,0.7,-96.56249542,39.08752788,2,"Konza: Headwaters"
1648,0.24,-96.562485,39.08756007,2,"Konza: Headwaters"
1649,0.28,-96.562492,39.08759555,2,"Konza: Headwaters"
1650,2.8,-96.56183825,39.08760296,1,"Konza: Headwaters"
1651,0.78,-96.56191561,39.08760457,1,"Konza: Headwaters"
1652,0.83,-96.56199041,39.08758735,1,"Konza: Headwaters"
1653,0.6,-96.56206403,39.0876064,1,"Konza: Headwaters"
1657,0.02,-96.56236676,39.087643,1,"Konza: Headwaters"
1658,0.04,-96.56243364,39.0876164,1,"Konza: Headwaters"
1659,0.04,-96.562508,39.08762,2,"Konza: Headwaters"
1661,0.19,-96.56257975,39.08771215,2,"Konza: Headwaters"
1662,0.12,-96.56260747,39.08776295,2,"Konza: Headwaters"
1663,0.07,-96.56265425,39.08779477,2,"Konza: Headwaters"
1664,0.13,-96.56271202,39.08779773,2,"Konza: Headwaters"
1665,0.29,-96.56277025,39.08780555,2,"Konza: Headwaters"
1666,0.1,-96.56281787,39.08783076,2,"Konza: Headwaters"
1667,0.21,-96.562798,39.08788297,2,"Konza: Headwaters"
1668,0.54,-96.5627901,39.08793433,2,"Konza: Headwaters"
1669,0.28,-96.56274854,39.0879633,2,"Konza: Headwaters"
1670,0.8,-96.56272897,39.08801702,2,"Konza: Headwaters"
1671,0.74,-96.56270113,39.08806385,2,"Konza: Headwaters"
1672,0.75,-96.5626624,39.08809108,2,"Konza: Headwaters"
1673,0.77,-96.562668,39.0881422,2,"Konza: Headwaters"
1674,0.75,-96.56268844,39.08819617,2,"Konza: Headwaters"
1675,0.55,-96.562714,39.08824414,2,"Konza: Headwaters"
1676,0.59,-96.5627477,39.08828577,2,"Konza: Headwaters"
1677,0.87,-96.562746,39.0883212,2,"Konza: Headwaters"
1678,1.2,-96.562714,39.08835942,2,"Konza: Headwaters"
1679,1.59,-96.56273756,39.08841027,2,"Konza: Headwaters"
1680,1.17,-96.56277287,39.08845218,2,"Konza: Headwaters"
1681,0.76,-96.562805,39.0884947,2,"Konza: Headwaters"
1682,0.43,-96.56283707,39.08853416,2,"Konza: Headwaters"
1683,0.22,-96.56286883,39.08857845,2,"Konza: Headwaters"
1684,0.94,-96.562897,39.08862855,2,"Konza: Headwaters"
1685,0.29,-96.56293006,39.08866723,2,"Konza: Headwaters"
1686,0.22,-96.562973,39.08870323,2,"Konza: Headwaters"
1687,0.65,-96.56300543,39.08875106,2,"Konza: Headwaters"
1688,0.62,-96.56305313,39.08878494,2,"Konza: Headwaters"
1689,0.6,-96.56309089,39.08882392,2,"Konza: Headwaters"
1690,1.62,-96.56312252,39.08886994,2,"Konza: Headwaters"
1691,1.8,-96.56313599,39.0889234,2,"Konza: Headwaters"
1692,0.49,-96.56310422,39.08896799,2,"Konza: Headwaters"
1693,0.69,-96.56307034,39.0890054,2,"Konza: Headwaters"
1694,0.39,-96.56310085,39.08905407,2,"Konza: Headwaters"
1695,1.5,-96.56313171,39.08909976,2,"Konza: Headwaters"
1696,0.51,-96.56313157,39.0891574,2,"Konza: Headwaters"
1697,0.28,-96.56314519,39.08921458,2,"Konza: Headwaters"
1698,0.53,-96.56316383,39.0892692,2,"Konza: Headwaters"
1699,0.4,-96.56316663,39.08931836,2,"Konza: Headwaters"
1700,0.83,-96.563164,39.0893769,2,"Konza: Headwaters"
1701,0.6,-96.56319429,39.08942417,2,"Konza: Headwaters"
1702,0.85,-96.56324516,39.08944842,2,"Konza: Headwaters"
1703,0.88,-96.56329869,39.08945925,2,"Konza: Headwaters"
1704,0.78,-96.5633501,39.08946099,2,"Konza: Headwaters"
1705,0.65,-96.56334857,39.08949758,2,"Konza: Headwaters"
1706,0.61,-96.56339992,39.08952438,2,"Konza: Headwaters"
1707,0.76,-96.56343706,39.08956713,2,"Konza: Headwaters"
1708,0.94,-96.5634688,39.08960942,2,"Konza: Headwaters"
1709,0.62,-96.56350877,39.08964819,2,"Konza: Headwaters"
1710,0.74,-96.56351505,39.08970276,2,"Konza: Headwaters"
1711,0.56,-96.56351555,39.08974604,2,"Konza: Headwaters"
1712,0.48,-96.56355348,39.08978942,2,"Konza: Headwaters"
1713,0.41,-96.56356209,39.08984169,2,"Konza: Headwaters"
1714,0.77,-96.56357271,39.08987889,2,"Konza: Headwaters"
1715,0.24,-96.56357106,39.08993692,2,"Konza: Headwaters"
1716,0.72,-96.56355738,39.08998702,2,"Konza: Headwaters"
1717,0.7,-96.56353009,39.09003407,2,"Konza: Headwaters"
1718,0.84,-96.563568,39.09007155,2,"Konza: Headwaters"
1719,1.97,-96.56354217,39.09010331,2,"Konza: Headwaters"
1720,0.43,-96.56358571,39.09013959,2,"Konza: Headwaters"
1721,0.83,-96.56364255,39.09014171,2,"Konza: Headwaters"
1722,0.47,-96.56368325,39.09017369,2,"Konza: Headwaters"
1723,0.34,-96.56372659,39.09021292,2,"Konza: Headwaters"
1724,0.77,-96.56372226,39.09026421,2,"Konza: Headwaters"
1725,0.6,-96.56369685,39.09031073,2,"Konza: Headwaters"
1726,0.35,-96.563675,39.09036341,2,"Konza: Headwaters"
1728,0.6,-96.56373686,39.09043472,2,"Konza: Headwaters"
1729,0.68,-96.5637933,39.09042652,2,"Konza: Headwaters"
1730,0.94,-96.56384934,39.090443,2,"Konza: Headwaters"
1731,0.94,-96.5638987,39.09042035,2,"Konza: Headwaters"
1732,2.94,-96.563932,39.09045208,2,"Konza: Headwaters"
1733,0.41,-96.56390058,39.09049394,2,"Konza: Headwaters"
1734,0.45,-96.5638933,39.09055175,2,"Konza: Headwaters"
1735,0.47,-96.56386238,39.09059783,2,"Konza: Headwaters"
1736,1.15,-96.56383314,39.09064205,2,"Konza: Headwaters"
1737,0.82,-96.56255465,39.09094103,1,"Konza: Headwaters"
1738,0.66,-96.56261665,39.09093856,1,"Konza: Headwaters"
1739,1.17,-96.56268026,39.09094764,1,"Konza: Headwaters"
1740,1.02,-96.56274273,39.09096308,1,"Konza: Headwaters"
1741,0.74,-96.56280186,39.09098874,1,"Konza: Headwaters"
1742,0.93,-96.56286408,39.09098706,1,"Konza: Headwaters"
1743,0.9,-96.56292272,39.0909637,1,"Konza: Headwaters"
1744,1.51,-96.56297221,39.09092379,1,"Konza: Headwaters"
1745,0.9,-96.56303533,39.09091586,1,"Konza: Headwaters"
1746,0.45,-96.56309881,39.09092646,1,"Konza: Headwaters"
1747,0.99,-96.56316278,39.09091914,1,"Konza: Headwaters"
1748,1.24,-96.56322498,39.09090451,1,"Konza: Headwaters"
1749,1.39,-96.56328296,39.09087684,1,"Konza: Headwaters"
1750,0.97,-96.5633177,39.09082715,1,"Konza: Headwaters"
1751,1.15,-96.56336952,39.09079078,1,"Konza: Headwaters"
1752,1.5,-96.56342915,39.09077266,1,"Konza: Headwaters"
1753,0.97,-96.56349089,39.09077132,1,"Konza: Headwaters"
1754,0.9,-96.56354281,39.0907336,1,"Konza: Headwaters"
1755,1.38,-96.56360262,39.09071124,1,"Konza: Headwaters"
1756,1.32,-96.56366432,39.090721,1,"Konza: Headwaters"
1757,0.74,-96.56372857,39.09071898,1,"Konza: Headwaters"
1758,0.91,-96.5637881,39.09069626,1,"Konza: Headwaters"
1759,0.51,-96.56385,39.090694,2,"Konza: Headwaters"
1760,0.49,-96.56390945,39.09071127,2,"Konza: Headwaters"
1761,0.93,-96.56397109,39.09072448,2,"Konza: Headwaters"
1762,1.41,-96.56402805,39.09072797,2,"Konza: Headwaters"
1763,1.86,-96.5640782,39.09069175,2,"Konza: Headwaters"
1764,1.37,-96.56411645,39.09064157,2,"Konza: Headwaters"
1765,0.72,-96.56416921,39.09061447,2,"Konza: Headwaters"
1766,0.94,-96.56422836,39.09062915,2,"Konza: Headwaters"
1767,0.69,-96.56423997,39.09068705,2,"Konza: Headwaters"
1768,0.83,-96.5642528,39.09073807,2,"Konza: Headwaters"
1769,0.74,-96.56430426,39.09071965,2,"Konza: Headwaters"
1770,1.04,-96.56429431,39.09077269,2,"Konza: Headwaters"
1771,0.74,-96.56423962,39.09077498,2,"Konza: Headwaters"
1772,1.04,-96.56423965,39.09083775,2,"Konza: Headwaters"
1773,1.22,-96.56428679,39.09087674,2,"Konza: Headwaters"
1774,1.26,-96.564323,39.09091425,2,"Konza: Headwaters"
1775,0.92,-96.56433824,39.09097383,2,"Konza: Headwaters"
1776,1.46,-96.56438249,39.09099595,2,"Konza: Headwaters"
1777,1.23,-96.56507849,39.08978611,1,"Konza: Headwaters"
1780,0.22,-96.56496334,39.08989801,1,"Konza: Headwaters"
1781,0.09,-96.56494004,39.08994544,1,"Konza: Headwaters"
1782,0.74,-96.56491211,39.08999251,1,"Konza: Headwaters"
1783,0.6,-96.56486723,39.09002384,1,"Konza: Headwaters"
1784,0.18,-96.56482523,39.0900596,1,"Konza: Headwaters"
1785,0.69,-96.56478389,39.09009562,1,"Konza: Headwaters"
1786,0.55,-96.56476034,39.09014568,1,"Konza: Headwaters"
1787,0.37,-96.56472246,39.09018617,1,"Konza: Headwaters"
1788,0.49,-96.56467956,39.09022122,1,"Konza: Headwaters"
1789,0.71,-96.56465568,39.09027,1,"Konza: Headwaters"
1790,0.28,-96.56462223,39.09031405,1,"Konza: Headwaters"
1791,0.49,-96.56459054,39.09035903,1,"Konza: Headwaters"
1792,0.38,-96.56456928,39.09040891,1,"Konza: Headwaters"
1793,0.28,-96.56452749,39.09044428,1,"Konza: Headwaters"
1794,3.63,-96.564499,39.090489,1,"Konza: Headwaters"
1795,0.33,-96.56448682,39.09054254,1,"Konza: Headwaters"
1796,0.22,-96.56447261,39.09058953,1,"Konza: Headwaters"
1797,1.45,-96.56443738,39.09063147,1,"Konza: Headwaters"
1798,0.71,-96.56442397,39.09068435,1,"Konza: Headwaters"
1799,0.22,-96.56443,39.09073838,1,"Konza: Headwaters"
1800,1.26,-96.56441583,39.09078876,1,"Konza: Headwaters"
1801,1.23,-96.56438356,39.09082944,1,"Konza: Headwaters"
1802,0.68,-96.56439123,39.09088039,1,"Konza: Headwaters"
1803,0.95,-96.56442273,39.09092223,1,"Konza: Headwaters"
1804,0.77,-96.56443363,39.09097403,1,"Konza: Headwaters"
1805,0.83,-96.564415,39.091026,2,"Konza: Headwaters"
1806,0.99,-96.56452437,39.09107065,2,"Konza: Headwaters"
1807,1.5,-96.5646219,39.091099,2,"Konza: Headwaters"
1808,1.25,-96.56471602,39.09112898,2,"Konza: Headwaters"
1809,1.11,-96.56478855,39.09119506,2,"Konza: Headwaters"
1810,0.66,-96.56471914,39.09126851,2,"Konza: Headwaters"
1811,0.87,-96.56474966,39.0913457,2,"Konza: Headwaters"
1812,0.7,-96.56482094,39.09140934,2,"Konza: Headwaters"
1813,0.7,-96.56490613,39.09146072,2,"Konza: Headwaters"
1814,1.67,-96.56499281,39.09151383,2,"Konza: Headwaters"
1815,1.59,-96.56506889,39.09157158,2,"Konza: Headwaters"
